country,state,county,lat,lng,type,measure,beds,population,year,source
US,NC,brunswick,35.759573,-79.0193,ICU,1000HAB,0.154993,122586,2019,khn
US,NC,buncombe,35.759573,-79.0193,ACUTE,1000HAB,3.024561,252268,2018,arcgis
US,NC,buncombe,35.759573,-79.0193,ICU,1000HAB,0.65803,252268,2019,khn
US,NC,buncombe,35.759573,-79.0193,OTHER,1000HAB,0.4519,252268,2018,arcgis
US,NC,burke,35.759573,-79.0193,ACUTE,1000HAB,5.016986,88898,2015,arcgis
US,NC,burke,35.759573,-79.0193,ICU,1000HAB,0.179982,88898,2019,khn
US,NC,cabarrus,35.759573,-79.0193,ACUTE,1000HAB,2.323146,196716,2018,arcgis
US,NC,cabarrus,35.759573,-79.0193,ICU,1000HAB,0.127087,196716,2019,khn
US,NC,cabarrus,35.759573,-79.0193,OTHER,1000HAB,0.203339,196716,2018,arcgis
US,NC,caldwell,35.759573,-79.0193,ACUTE,1000HAB,1.344661,81805,2018,arcgis
US,NC,caldwell,35.759573,-79.0193,ICU,1000HAB,0.14669,81805,2019,khn
US,NC,camden,35.759573,-79.0193,ICU,1000HAB,0,10336,2019,khn
US,NC,carteret,35.759573,-79.0193,ACUTE,1000HAB,1.965094,68699,2018,arcgis
US,NC,carteret,35.759573,-79.0193,ICU,1000HAB,0.11645,68699,2019,khn
US,NC,caswell,35.759573,-79.0193,ICU,1000HAB,0,22833,2019,khn
US,NC,catawba,35.759573,-79.0193,ACUTE,1000HAB,3.924908,156182,2018,arcgis
US,NC,catawba,35.759573,-79.0193,ICU,1000HAB,0.332945,156182,2019,khn
US,NC,chatham,35.759573,-79.0193,ACUTE,1000HAB,0.36569,68364,2018,arcgis
US,NC,chatham,35.759573,-79.0193,ICU,1000HAB,0.05851,68364,2019,khn
US,NC,cherokee,35.759573,-79.0193,ACUTE,1000HAB,6.954812,27463,2018,arcgis
US,NC,cherokee,35.759573,-79.0193,ICU,1000HAB,0,27463,2019,khn
US,NC,chowan,35.759573,-79.0193,ACUTE,1000HAB,6.193459,14370,2018,arcgis
US,NC,chowan,35.759573,-79.0193,ICU,1000HAB,0.278358,14370,2019,khn
US,NC,clay,35.759573,-79.0193,ICU,1000HAB,0,10753,2019,khn
US,NC,cleveland,35.759573,-79.0193,ACUTE,1000HAB,4.153012,97038,2016,arcgis
US,NC,cleveland,35.759573,-79.0193,ICU,1000HAB,0.587399,97038,2019,khn
US,NC,cleveland,35.759573,-79.0193,OTHER,1000HAB,0.288547,97038,2018,arcgis
US,NC,columbus,35.759573,-79.0193,ACUTE,1000HAB,2.721377,56589,2018,arcgis
US,NC,columbus,35.759573,-79.0193,ICU,1000HAB,0.176713,56589,2019,khn
US,NC,craven,35.759573,-79.0193,ACUTE,1000HAB,3.385764,103374,2018,arcgis
US,NC,craven,35.759573,-79.0193,ICU,1000HAB,0.6965,103374,2019,khn
US,NC,cumberland,35.759573,-79.0193,ACUTE,1000HAB,2.001406,332766,2018,arcgis
US,NC,cumberland,35.759573,-79.0193,ICU,1000HAB,0.144246,332766,2019,khn
US,NC,currituck,35.759573,-79.0193,ICU,1000HAB,0,25247,2019,khn
US,NC,dare,35.759573,-79.0193,ACUTE,1000HAB,0.593019,35412,2018,arcgis
US,NC,dare,35.759573,-79.0193,ICU,1000HAB,0,35412,2019,khn
US,NC,davidson,35.759573,-79.0193,ACUTE,1000HAB,1.480642,164118,2018,arcgis
US,NC,davidson,35.759573,-79.0193,ICU,1000HAB,0.176702,164118,2019,khn
US,NC,davie,35.759573,-79.0193,ACUTE,1000HAB,3.136523,41766,2017,arcgis
US,NC,davie,35.759573,-79.0193,ICU,1000HAB,0,41766,2019,khn
US,NC,duplin,35.759573,-79.0193,ACUTE,1000HAB,1.701769,59350,2018,arcgis
US,NC,duplin,35.759573,-79.0193,ICU,1000HAB,0.151643,59350,2019,khn
US,NC,durham,35.759573,-79.0193,ACUTE,1000HAB,4.5203,300865,2018,arcgis
US,NC,durham,35.759573,-79.0193,ICU,1000HAB,0.491915,300865,2019,khn
US,NC,edgecombe,35.759573,-79.0193,ACUTE,1000HAB,2.165383,54032,2018,arcgis
US,NC,edgecombe,35.759573,-79.0193,ICU,1000HAB,0.277613,54032,2019,khn
US,NC,forsyth,35.759573,-79.0193,ACUTE,1000HAB,5.171543,368362,2018,arcgis
US,NC,forsyth,35.759573,-79.0193,ICU,1000HAB,0.703113,368362,2019,khn
US,NC,franklin,35.759573,-79.0193,ACUTE,1000HAB,1.299596,63866,2012,arcgis
US,NC,franklin,35.759573,-79.0193,ICU,1000HAB,0,63866,2019,khn
US,NC,gaston,35.759573,-79.0193,ACUTE,1000HAB,2.032245,214049,2018,arcgis
US,NC,gaston,35.759573,-79.0193,ICU,1000HAB,0.345715,214049,2019,khn
US,NC,gaston,35.759573,-79.0193,OTHER,1000HAB,0.186873,214049,2018,arcgis
US,NC,gates,35.759573,-79.0193,ICU,1000HAB,0,11601,2019,khn
US,NC,graham,35.759573,-79.0193,ICU,1000HAB,0,8607,2019,khn
US,NC,granville,35.759573,-79.0193,ACUTE,1000HAB,2.427226,58503,2018,arcgis
US,NC,granville,35.759573,-79.0193,ICU,1000HAB,0.102559,58503,2019,khn
US,NC,greene,35.759573,-79.0193,ICU,1000HAB,0,21059,2019,khn
US,NC,guilford,35.759573,-79.0193,ACUTE,1000HAB,3.130335,517197,2018,arcgis
US,NC,guilford,35.759573,-79.0193,ICU,1000HAB,0.274557,517197,2019,khn
US,NC,guilford,35.759573,-79.0193,OTHER,1000HAB,0.259089,517197,2018,arcgis
US,NC,guilford,35.759573,-79.0193,PSYCHIATRIC,1000HAB,0.15468,517197,2018,arcgis
US,NC,halifax,35.759573,-79.0193,ACUTE,1000HAB,5.85086,52300,2018,arcgis
US,NC,halifax,35.759573,-79.0193,ICU,1000HAB,0.305927,52300,2019,khn
US,NC,harnett,35.759573,-79.0193,ACUTE,1000HAB,1.172788,128753,2018,arcgis
US,NC,harnett,35.759573,-79.0193,ICU,1000HAB,0.108735,128753,2019,khn
US,NC,harnett,35.759573,-79.0193,PSYCHIATRIC,1000HAB,0.124269,128753,2018,arcgis
US,NC,haywood,35.759573,-79.0193,ACUTE,1000HAB,3.174391,59854,2018,arcgis
US,NC,haywood,35.759573,-79.0193,ICU,1000HAB,0.200488,59854,2019,khn
US,NC,henderson,35.759573,-79.0193,ACUTE,1000HAB,2.89775,112156,2018,arcgis
US,NC,henderson,35.759573,-79.0193,ICU,1000HAB,0.240736,112156,2019,khn
US,NC,hertford,35.759573,-79.0193,ACUTE,1000HAB,4.698706,24262,2018,arcgis
US,NC,hertford,35.759573,-79.0193,ICU,1000HAB,0.412167,24262,2019,khn
US,NC,hoke,35.759573,-79.0193,ACUTE,1000HAB,0.932073,52571,2018,arcgis
US,NC,hoke,35.759573,-79.0193,ICU,1000HAB,0,52571,2019,khn
US,NC,hyde,35.759573,-79.0193,ICU,1000HAB,0,5507,2019,khn
US,NC,iredell,35.759573,-79.0193,ACUTE,1000HAB,2.950565,169798,2018,arcgis
US,NC,iredell,35.759573,-79.0193,ICU,1000HAB,0.212017,169798,2019,khn
US,NC,jackson,35.759573,-79.0193,ACUTE,1000HAB,2.061114,41725,2018,arcgis
US,NC,jackson,35.759573,-79.0193,ICU,1000HAB,0.215698,41725,2019,khn
US,NC,johnston,35.759573,-79.0193,ACUTE,1000HAB,1.068124,186308,2018,arcgis
US,NC,johnston,35.759573,-79.0193,ICU,1000HAB,0.128819,186308,2019,khn
US,NC,jones,35.759573,-79.0193,ICU,1000HAB,0,9776,2019,khn
US,NC,lee,35.759573,-79.0193,ACUTE,1000HAB,2.123568,59805,2018,arcgis
US,NC,lee,35.759573,-79.0193,ICU,1000HAB,0.133768,59805,2019,khn
US,NC,lenoir,35.759573,-79.0193,ACUTE,1000HAB,4.505127,57934,2018,arcgis
US,NC,lenoir,35.759573,-79.0193,ICU,1000HAB,0.241654,57934,2019,khn
US,NC,lincoln,35.759573,-79.0193,ACUTE,1000HAB,1.254596,80504,2018,arcgis
US,NC,lincoln,35.759573,-79.0193,ICU,1000HAB,0.124217,80504,2019,khn
US,NC,macon,35.759573,-79.0193,ACUTE,1000HAB,2.429742,34160,2018,arcgis
US,NC,macon,35.759573,-79.0193,ICU,1000HAB,0.14637,34160,2019,khn
US,NC,madison,35.759573,-79.0193,ICU,1000HAB,0,21347,2019,khn
US,NC,martin,35.759573,-79.0193,ACUTE,1000HAB,2.109614,23227,2018,arcgis
US,NC,martin,35.759573,-79.0193,ICU,1000HAB,0.25832,23227,2019,khn
US,NC,mcdowell,35.759573,-79.0193,ACUTE,1000HAB,1.442233,45069,2018,arcgis
US,NC,mcdowell,35.759573,-79.0193,ICU,1000HAB,0.199694,45069,2019,khn
US,NC,mecklenburg,35.759573,-79.0193,ACUTE,1000HAB,2.525404,1034290,2018,arcgis
US,NC,mecklenburg,35.759573,-79.0193,ICU,1000HAB,0.167265,1034290,2019,khn
US,NC,mecklenburg,35.759573,-79.0193,OTHER,1000HAB,0.140193,1034290,2018,arcgis
US,NC,mecklenburg,35.759573,-79.0193,PSYCHIATRIC,1000HAB,0.185635,1034290,2018,arcgis
US,NC,mitchell,35.759573,-79.0193,ACUTE,1000HAB,3.035302,15155,2018,arcgis
US,NC,mitchell,35.759573,-79.0193,ICU,1000HAB,0,15155,2019,khn
US,NC,montgomery,35.759573,-79.0193,ACUTE,1000HAB,1.348151,27445,2018,arcgis
US,NC,montgomery,35.759573,-79.0193,ICU,1000HAB,0,27445,2019,khn
US,NC,moore,35.759573,-79.0193,ACUTE,1000HAB,3.949422,94191,2018,arcgis
US,NC,moore,35.759573,-79.0193,ICU,1000HAB,0.721937,94191,2019,khn
US,NC,nash,35.759573,-79.0193,ACUTE,1000HAB,3.750332,94125,2018,arcgis
US,NC,nash,35.759573,-79.0193,ICU,1000HAB,0.223108,94125,2019,khn
US,NC,nash,35.759573,-79.0193,OTHER,1000HAB,0.531208,94125,2018,arcgis
US,NC,new hanover,35.759573,-79.0193,ACUTE,1000HAB,3.497585,219866,2018,arcgis
US,NC,new hanover,35.759573,-79.0193,ICU,1000HAB,0.259249,219866,2019,khn
US,NC,northampton,35.759573,-79.0193,ICU,1000HAB,0,20426,2019,khn
US,NC,onslow,35.759573,-79.0193,ACUTE,1000HAB,0.84075,192685,2018,arcgis
US,NC,onslow,35.759573,-79.0193,ICU,1000HAB,0.072657,192685,2019,khn
US,NC,orange,35.759573,-79.0193,ACUTE,1000HAB,6.318224,141812,2018,arcgis
US,NC,orange,35.759573,-79.0193,ICU,1000HAB,0.091671,141812,2019,khn
US,NC,pamlico,35.759573,-79.0193,ICU,1000HAB,0,12803,2019,khn
US,NC,pasquotank,35.759573,-79.0193,ACUTE,1000HAB,4.602235,39546,2018,arcgis
US,NC,pasquotank,35.759573,-79.0193,ICU,1000HAB,0.25287,39546,2019,khn
US,NC,pender,35.759573,-79.0193,ACUTE,1000HAB,1.492278,57630,2018,arcgis
US,NC,pender,35.759573,-79.0193,ICU,1000HAB,0,57630,2019,khn
US,NC,perquimans,35.759573,-79.0193,ICU,1000HAB,0,13506,2019,khn
US,NC,person,35.759573,-79.0193,ACUTE,1000HAB,2.803262,39240,2018,arcgis
US,NC,person,35.759573,-79.0193,ICU,1000HAB,0.152905,39240,2019,khn
US,NC,pitt,35.759573,-79.0193,ACUTE,1000HAB,5.150609,176484,2018,arcgis
US,NC,pitt,35.759573,-79.0193,ICU,1000HAB,0.402303,176484,2019,khn
US,NC,polk,35.759573,-79.0193,ACUTE,1000HAB,1.712832,20434,2018,arcgis
US,NC,polk,35.759573,-79.0193,ICU,1000HAB,0.293628,20434,2019,khn
US,NC,randolph,35.759573,-79.0193,ACUTE,1000HAB,1.015214,142827,2018,arcgis
US,NC,randolph,35.759573,-79.0193,ICU,1000HAB,0.084018,142827,2019,khn
US,NC,richmond,35.759573,-79.0193,ACUTE,1000HAB,3.586595,45447,2018,arcgis
US,NC,richmond,35.759573,-79.0193,ICU,1000HAB,0,45447,2019,khn
US,NC,robeson,35.759573,-79.0193,ACUTE,1000HAB,3.368434,134187,2018,arcgis
US,NC,robeson,35.759573,-79.0193,ICU,1000HAB,0.186307,134187,2019,khn
US,NC,rockingham,35.759573,-79.0193,ACUTE,1000HAB,3.844222,91566,2018,arcgis
US,NC,rockingham,35.759573,-79.0193,ICU,1000HAB,0.09829,91566,2019,khn
US,NC,rowan,35.759573,-79.0193,ACUTE,1000HAB,1.92889,138940,2018,arcgis
US,NC,rowan,35.759573,-79.0193,ICU,1000HAB,0.143947,138940,2019,khn
US,NC,rutherford,35.759573,-79.0193,ACUTE,1000HAB,2.149632,66523,2018,arcgis
US,NC,rutherford,35.759573,-79.0193,ICU,1000HAB,0.270583,66523,2019,khn
US,NC,sampson,35.759573,-79.0193,ACUTE,1000HAB,2.29329,63664,2018,arcgis
US,NC,sampson,35.759573,-79.0193,ICU,1000HAB,0.12566,63664,2019,khn
US,NC,scotland,35.759573,-79.0193,ACUTE,1000HAB,2.934123,35445,2018,arcgis
US,NC,scotland,35.759573,-79.0193,ICU,1000HAB,0.225702,35445,2019,khn
US,NC,stanly,35.759573,-79.0193,ACUTE,1000HAB,1.790554,60875,2018,arcgis
US,NC,stanly,35.759573,-79.0193,ICU,1000HAB,0.164271,60875,2019,khn
US,NC,stokes,35.759573,-79.0193,ACUTE,1000HAB,2.016304,46124,2018,arcgis
US,NC,stokes,35.759573,-79.0193,ICU,1000HAB,0,46124,2019,khn
US,NC,surry,35.759573,-79.0193,ACUTE,1000HAB,3.125216,72315,2018,arcgis
US,NC,surry,35.759573,-79.0193,ICU,1000HAB,0.138284,72315,2019,khn
US,NC,swain,35.759573,-79.0193,ACUTE,1000HAB,3.378378,14208,2018,arcgis
US,NC,swain,35.759573,-79.0193,ICU,1000HAB,1.970721,14208,2018,arcgis
US,NC,transylvania,35.759573,-79.0193,ACUTE,1000HAB,2.823586,33291,2018,arcgis
US,NC,transylvania,35.759573,-79.0193,ICU,1000HAB,0.120153,33291,2019,khn
US,NC,tyrrell,35.759573,-79.0193,ICU,1000HAB,0,4090,2019,khn
US,NC,union,35.759573,-79.0193,ACUTE,1000HAB,1.022085,222095,2018,arcgis
US,NC,union,35.759573,-79.0193,ICU,1000HAB,0.063036,222095,2019,khn
US,NC,vance,35.759573,-79.0193,ACUTE,1000HAB,2.296263,44420,2018,arcgis
US,NC,vance,35.759573,-79.0193,ICU,1000HAB,0.450248,44420,2019,khn
US,NC,wake,35.759573,-79.0193,ACUTE,1000HAB,1.739579,1023811,2018,arcgis
US,NC,wake,35.759573,-79.0193,ICU,1000HAB,0.17093,1023811,2019,khn
US,NC,warren,35.759573,-79.0193,ICU,1000HAB,0,20190,2019,khn
US,NC,washington,35.759573,-79.0193,ACUTE,1000HAB,3.973725,12331,2018,arcgis
US,NC,washington,35.759573,-79.0193,ICU,1000HAB,0,12331,2019,khn
US,NC,watauga,35.759573,-79.0193,ACUTE,1000HAB,4.062073,53421,2018,arcgis
US,NC,watauga,35.759573,-79.0193,ICU,1000HAB,0.187192,53421,2019,khn
US,NC,wayne,35.759573,-79.0193,ACUTE,1000HAB,2.538234,124496,2018,arcgis
US,NC,wayne,35.759573,-79.0193,ICU,1000HAB,0.128518,124496,2019,khn
US,NC,wilkes,35.759573,-79.0193,ACUTE,1000HAB,1.897118,68525,2018,arcgis
US,NC,wilkes,35.759573,-79.0193,ICU,1000HAB,0.116746,68525,2019,khn
US,NC,wilson,35.759573,-79.0193,ACUTE,1000HAB,3.895354,81379,2018,arcgis
US,NC,wilson,35.759573,-79.0193,ICU,1000HAB,0.172035,81379,2019,khn
US,NC,yadkin,35.759573,-79.0193,ACUTE,1000HAB,0.581626,37825,2018,arcgis
US,NC,yadkin,35.759573,-79.0193,ICU,1000HAB,0,37825,2019,khn
US,NC,yancey,35.759573,-79.0193,ICU,1000HAB,0,17605,2019,khn
US,ND,adams,47.551493,-101.002012,ICU,1000HAB,10.557432,2368,2018,arcgis
US,ND,barnes,47.551493,-101.002012,ICU,1000HAB,2.278735,10971,2018,arcgis
US,ND,benson,47.551493,-101.002012,ICU,1000HAB,0,6875,2019,khn
US,ND,billings,47.551493,-101.002012,ICU,1000HAB,0,983,2019,khn
US,ND,bottineau,47.551493,-101.002012,ICU,1000HAB,3.758833,6651,2018,arcgis
US,ND,bowman,47.551493,-101.002012,ICU,1000HAB,7.129572,3226,2018,arcgis
US,ND,burke,47.551493,-101.002012,ICU,1000HAB,0,2253,2019,khn
US,ND,burleigh,47.551493,-101.002012,ACUTE,1000HAB,5.521154,92372,2018,arcgis
US,ND,burleigh,47.551493,-101.002012,ICU,1000HAB,0.779457,92372,2019,khn
US,ND,cass,47.551493,-101.002012,ACUTE,1000HAB,6.570156,170620,2018,arcgis
US,ND,cass,47.551493,-101.002012,ICU,1000HAB,0.650569,170620,2019,khn
US,ND,cass,47.551493,-101.002012,OTHER,1000HAB,0.18169,170620,2018,arcgis
US,ND,cass,47.551493,-101.002012,PSYCHIATRIC,1000HAB,0.644708,170620,2018,arcgis
US,ND,cavalier,47.551493,-101.002012,ICU,1000HAB,5.239717,3817,2018,arcgis
US,ND,dickey,47.551493,-101.002012,ICU,1000HAB,3.967467,5041,2018,arcgis
US,ND,divide,47.551493,-101.002012,ICU,1000HAB,6.307822,2378,2018,arcgis
US,ND,dunn,47.551493,-101.002012,ICU,1000HAB,0,4349,2019,khn
US,ND,eddy,47.551493,-101.002012,ICU,1000HAB,0,2321,2019,khn
US,ND,emmons,47.551493,-101.002012,ICU,1000HAB,4.131012,3389,2018,arcgis
US,ND,foster,47.551493,-101.002012,ICU,1000HAB,7.534659,3318,2018,arcgis
US,ND,golden valley,47.551493,-101.002012,ICU,1000HAB,0,1892,2019,khn
US,ND,grand forks,47.551493,-101.002012,ACUTE,1000HAB,4.306288,70130,2018,arcgis
US,ND,grand forks,47.551493,-101.002012,ICU,1000HAB,0.37074,70130,2019,khn
US,ND,grand forks,47.551493,-101.002012,OTHER,1000HAB,3.664623,70130,2018,arcgis
US,ND,grand forks,47.551493,-101.002012,PSYCHIATRIC,1000HAB,0.998146,70130,2018,arcgis
US,ND,grant,47.551493,-101.002012,ICU,1000HAB,12.568077,2387,2018,arcgis
US,ND,griggs,47.551493,-101.002012,ICU,1000HAB,7.908612,2276,2018,arcgis
US,ND,hettinger,47.551493,-101.002012,ICU,1000HAB,0,2601,2019,khn
US,ND,kidder,47.551493,-101.002012,ICU,1000HAB,0,2457,2019,khn
US,ND,lamoure,47.551493,-101.002012,ICU,1000HAB,0,4106,2019,khn
US,ND,logan,47.551493,-101.002012,ICU,1000HAB,0,1932,2019,khn
US,ND,mchenry,47.551493,-101.002012,ICU,1000HAB,0,5951,2019,khn
US,ND,mcintosh,47.551493,-101.002012,ICU,1000HAB,16.41791,2680,2018,arcgis
US,ND,mckenzie,47.551493,-101.002012,ICU,1000HAB,2.05497,11679,2018,arcgis
US,ND,mclean,47.551493,-101.002012,ICU,1000HAB,4.892266,9607,2018,arcgis
US,ND,mercer,47.551493,-101.002012,ICU,1000HAB,1.505152,8637,2018,arcgis
US,ND,morton,47.551493,-101.002012,ICU,1000HAB,0,30059,2019,khn
US,ND,morton,47.551493,-101.002012,OTHER,1000HAB,1.363984,30059,2018,arcgis
US,ND,mountrail,47.551493,-101.002012,ICU,1000HAB,1.101542,9986,2018,arcgis
US,ND,nelson,47.551493,-101.002012,ICU,1000HAB,6.395153,2971,2018,arcgis
US,ND,oliver,47.551493,-101.002012,ICU,1000HAB,0,1822,2019,khn
US,ND,pembina,47.551493,-101.002012,ICU,1000HAB,2.836879,7050,2018,arcgis
US,ND,pierce,47.551493,-101.002012,ICU,1000HAB,5.85206,4272,2018,arcgis
US,ND,ramsey,47.551493,-101.002012,ICU,1000HAB,2.160014,11574,2018,arcgis
US,ND,ransom,47.551493,-101.002012,ICU,1000HAB,4.620218,5411,2018,arcgis
US,ND,renville,47.551493,-101.002012,ICU,1000HAB,0,2543,2019,khn
US,ND,richland,47.551493,-101.002012,ICU,1000HAB,0,16333,2019,khn
US,ND,rolette,47.551493,-101.002012,ICU,1000HAB,1.70567,14657,2018,arcgis
US,ND,sargent,47.551493,-101.002012,ICU,1000HAB,0,3883,2019,khn
US,ND,sheridan,47.551493,-101.002012,ICU,1000HAB,0,1403,2019,khn
US,ND,sioux,47.551493,-101.002012,ACUTE,1000HAB,2.714932,4420,2020,arcgis
US,ND,sioux,47.551493,-101.002012,ICU,1000HAB,0,4420,2019,khn
US,ND,slope,47.551493,-101.002012,ICU,1000HAB,0,674,2019,khn
US,ND,stark,47.551493,-101.002012,ICU,1000HAB,1.649294,30316,2015,arcgis
US,ND,steele,47.551493,-101.002012,ICU,1000HAB,0,1915,2019,khn
US,ND,stutsman,47.551493,-101.002012,ICU,1000HAB,1.187197,21058,2018,arcgis
US,ND,stutsman,47.551493,-101.002012,PSYCHIATRIC,1000HAB,6.648305,21058,2018,arcgis
US,ND,towner,47.551493,-101.002012,ICU,1000HAB,8.857396,2258,2018,arcgis
US,ND,traill,47.551493,-101.002012,ICU,1000HAB,5.093168,8050,2018,arcgis
US,ND,walsh,47.551493,-101.002012,ICU,1000HAB,2.564103,10920,2018,arcgis
US,ND,ward,47.551493,-101.002012,ACUTE,1000HAB,7.209743,69628,2018,arcgis
US,ND,ward,47.551493,-101.002012,ICU,1000HAB,0.359051,69628,2018,arcgis
US,ND,wells,47.551493,-101.002012,ICU,1000HAB,6.113964,4089,2018,arcgis
US,ND,williams,47.551493,-101.002012,ICU,1000HAB,1.519018,32916,2018,arcgis
US,NE,adams,41.492537,-99.901813,ACUTE,1000HAB,5.100748,31564,2018,arcgis
US,NE,adams,41.492537,-99.901813,ICU,1000HAB,0.316817,31564,2019,khn
US,NE,antelope,41.492537,-99.901813,ICU,1000HAB,5.775835,6406,2015,arcgis
US,NE,arthur,41.492537,-99.901813,ICU,1000HAB,0,421,2019,khn
US,NE,banner,41.492537,-99.901813,ICU,1000HAB,0,728,2019,khn
US,NE,blaine,41.492537,-99.901813,ICU,1000HAB,0,502,2019,khn
US,NE,boone,41.492537,-99.901813,ICU,1000HAB,4.666791,5357,2018,arcgis
US,NE,box butte,41.492537,-99.901813,ICU,1000HAB,2.232143,11200,2018,arcgis
US,NE,boyd,41.492537,-99.901813,ICU,1000HAB,9.760859,2049,2018,arcgis
US,NE,brown,41.492537,-99.901813,ICU,1000HAB,7.521256,3058,2018,arcgis
US,NE,buffalo,41.492537,-99.901813,ACUTE,1000HAB,5.344637,48834,2018,arcgis
US,NE,buffalo,41.492537,-99.901813,ICU,1000HAB,0.696236,48834,2019,khn
US,NE,buffalo,41.492537,-99.901813,PSYCHIATRIC,1000HAB,1.24913,48834,2018,arcgis
US,NE,burt,41.492537,-99.901813,ICU,1000HAB,2.749771,6546,2018,arcgis
US,NE,butler,41.492537,-99.901813,ICU,1000HAB,2.467613,8105,2018,arcgis
US,NE,cass,41.492537,-99.901813,ICU,1000HAB,0,25513,2019,khn
US,NE,cedar,41.492537,-99.901813,ICU,1000HAB,0,8561,2019,khn
US,NE,chase,41.492537,-99.901813,ICU,1000HAB,5.784907,3803,2018,arcgis
US,NE,cherry,41.492537,-99.901813,ICU,1000HAB,4.316298,5792,2018,arcgis
US,NE,cheyenne,41.492537,-99.901813,ACUTE,1000HAB,2.497004,10012,2018,arcgis
US,NE,cheyenne,41.492537,-99.901813,ICU,1000HAB,0.399521,10012,2019,khn
US,NE,cheyenne,41.492537,-99.901813,OTHER,1000HAB,8.789453,10012,2016,arcgis
US,NE,clay,41.492537,-99.901813,ICU,1000HAB,0,6264,2019,khn
US,NE,colfax,41.492537,-99.901813,ICU,1000HAB,2.354936,10616,2018,arcgis
US,NE,cuming,41.492537,-99.901813,ICU,1000HAB,2.765793,9039,2018,arcgis
US,NE,custer,41.492537,-99.901813,ICU,1000HAB,3.229974,10836,2018,arcgis
US,NE,dakota,41.492537,-99.901813,ICU,1000HAB,0,20529,2019,khn
US,NE,dawes,41.492537,-99.901813,ICU,1000HAB,2.786447,8972,2018,arcgis
US,NE,dawson,41.492537,-99.901813,ICU,1000HAB,2.424242,23925,2018,arcgis
US,NE,deuel,41.492537,-99.901813,ICU,1000HAB,0,1901,2019,khn
US,NE,dixon,41.492537,-99.901813,ICU,1000HAB,0,5765,2019,khn
US,NE,dodge,41.492537,-99.901813,ACUTE,1000HAB,2.214567,36576,2018,arcgis
US,NE,dodge,41.492537,-99.901813,ICU,1000HAB,0,36576,2019,khn
US,NE,douglas,41.492537,-99.901813,ACUTE,1000HAB,4.509683,549706,2018,arcgis
US,NE,douglas,41.492537,-99.901813,ICU,1000HAB,0.340182,549706,2019,khn
US,NE,douglas,41.492537,-99.901813,OTHER,1000HAB,0.922311,549706,2018,arcgis
US,NE,douglas,41.492537,-99.901813,PSYCHIATRIC,1000HAB,0.149171,549706,2018,arcgis
US,NE,dundy,41.492537,-99.901813,ICU,1000HAB,6.941001,2017,2018,arcgis
US,NE,fillmore,41.492537,-99.901813,ICU,1000HAB,3.569516,5603,2018,arcgis
US,NE,franklin,41.492537,-99.901813,ICU,1000HAB,4.637297,3019,2018,arcgis
US,NE,frontier,41.492537,-99.901813,ICU,1000HAB,0,2624,2019,khn
US,NE,furnas,41.492537,-99.901813,ICU,1000HAB,4.154549,4814,2018,arcgis
US,NE,gage,41.492537,-99.901813,ICU,1000HAB,2.311391,21632,2015,arcgis
US,NE,garden,41.492537,-99.901813,ICU,1000HAB,5.227392,1913,2018,arcgis
US,NE,garfield,41.492537,-99.901813,ICU,1000HAB,0,1958,2019,khn
US,NE,gosper,41.492537,-99.901813,ICU,1000HAB,0,2019,2019,khn
US,NE,grant,41.492537,-99.901813,ICU,1000HAB,0,682,2019,khn
US,NE,greeley,41.492537,-99.901813,ICU,1000HAB,0,2436,2019,khn
US,NE,hall,41.492537,-99.901813,ACUTE,1000HAB,2.596639,61233,2018,arcgis
US,NE,hall,41.492537,-99.901813,ICU,1000HAB,0.261297,61233,2019,khn
US,NE,hamilton,41.492537,-99.901813,ICU,1000HAB,1.530222,9149,2018,arcgis
US,NE,harlan,41.492537,-99.901813,ICU,1000HAB,5.477083,3469,2018,arcgis
US,NE,hayes,41.492537,-99.901813,ICU,1000HAB,0,957,2019,khn
US,NE,hitchcock,41.492537,-99.901813,ICU,1000HAB,0,2860,2019,khn
US,NE,holt,41.492537,-99.901813,ICU,1000HAB,4.177596,10293,2018,arcgis
US,NE,hooker,41.492537,-99.901813,ICU,1000HAB,0,684,2019,khn
US,NE,howard,41.492537,-99.901813,ICU,1000HAB,3.915427,6385,2018,arcgis
US,NE,jefferson,41.492537,-99.901813,ICU,1000HAB,2.336449,7276,2018,arcgis
US,NE,johnson,41.492537,-99.901813,ICU,1000HAB,3.461538,5200,2018,arcgis
US,NE,kearney,41.492537,-99.901813,ICU,1000HAB,1.527417,6547,2018,arcgis
US,NE,keith,41.492537,-99.901813,ICU,1000HAB,2.214295,8129,2018,arcgis
US,NE,keya paha,41.492537,-99.901813,ICU,1000HAB,0,720,2019,khn
US,NE,kimball,41.492537,-99.901813,ICU,1000HAB,3.253796,3688,2018,arcgis
US,NE,knox,41.492537,-99.901813,ICU,1000HAB,2.707156,8496,2018,arcgis
US,NE,lancaster,41.492537,-99.901813,ACUTE,1000HAB,3.211939,306357,2018,arcgis
US,NE,lancaster,41.492537,-99.901813,ICU,1000HAB,0.35253,306357,2019,khn
US,NE,lancaster,41.492537,-99.901813,OTHER,1000HAB,0.554908,306357,2018,arcgis
US,NE,lancaster,41.492537,-99.901813,PSYCHIATRIC,1000HAB,0.652833,306357,2018,arcgis
US,NE,lincoln,41.492537,-99.901813,ACUTE,1000HAB,3.261267,35569,2018,arcgis
